time,PriceUSD,lower_cubiclog,upper_cubiclog
2014-06-07,656.800271770894,61.192249054210606,2002.634355629753
2014-06-08,657.819974868498,61.39036095574684,2007.0842357695442
2014-06-09,648.336322326125,61.58904054378364,2011.541328483102
2014-06-10,650.936609585038,61.78828919033553,2016.0056417831618
2014-06-11,631.489022209235,61.98810826995924,2020.4771836888165
2014-06-12,591.975077147867,62.18849915975629,2024.9559622254694
2014-06-13,597.044999707773,62.38946323937573,2029.4419854248567
2014-06-14,575.559461718293,62.591001891017235,2033.9352613250599
2014-06-15,589.724646405611,62.79311649943335,2038.4357979704926
2014-06-16,590.567482174167,62.99580845193272,2042.9436034119085
2014-06-17,609.080002922268,63.199079138382444,2047.4586857063969
2014-06-18,607.629796025716,63.402929951211036,2051.9810529174056
2014-06-19,595.751476914085,63.607362285411284,2056.5107131147065
2014-06-20,591.531522793688,63.81237753854238,2061.047674374455
2014-06-21,592.764349503215,64.01797711073361,2065.591944779128
2014-06-22,599.634633547633,64.22416240468627,2070.143532417569
2014-06-23,589.552299824664,64.43093482567676,2074.7024453849876
2014-06-24,579.973718585622,64.63829578155944,2079.2686917829337
2014-06-25,562.236779953244,64.84624668276896,2083.842279719331
2014-06-26,580.749230274693,65.05478894232331,2088.4232173084665
2014-06-27,600.638305376973,65.26392397582646,2093.0115126709916
2014-06-28,594.390304208065,65.47365320147112,2097.607173933929
2014-06-29,600.840518410286,65.68397804004131,2102.2102092306613
2014-06-30,638.94611396844,65.89489991491517,2106.82062670096
2014-07-01,642.95659672706,66.10642025206772,2111.4384344909718
2014-07-02,651.298347749854,66.31854048007362,2116.0636407532093
2014-07-03,646.413389130333,66.53126203010984,2120.6962536465708
2014-07-04,630.635502922268,66.74458633595822,2125.336281336335
2014-07-05,630.468341905318,66.95851483400823,2129.983731994177
2014-07-06,634.67267445938,67.17304896326,2134.638613798137
2014-07-07,622.854978959673,67.38819016532636,2139.300934932676
2014-07-08,624.894331092928,67.60393988443656,2143.9707035886067
2014-07-09,621.939091759205,67.82029956743766,2148.64792796317
2014-07-10,616.522849795441,68.03727066379845,2153.332616259982
2014-07-11,634.494378141438,68.25485462561116,2158.0247766890693
2014-07-12,636.923957934541,68.4730529075953,2162.7244174668467
2014-07-13,629.87575043834,68.69186696709878,2167.4315468161417
2014-07-14,619.197459088252,68.91129826410219,2172.146172966176
2014-07-15,621.934601402689,69.13134826122032,2176.8683041525874
2014-07-16,616.351882232612,69.3520184237056,2181.5979486174137
2014-07-17,624.259274985389,69.57331021945026,2186.3351146091063
2014-07-18,630.750140268849,69.79522511898931,2191.0798103825337
2014-07-19,629.17336440678,70.01776459550301,2195.8320441989777
2014-07-20,625.248676212741,70.24093012482005,2200.591824326115
2014-07-21,621.305331385155,70.46472318541925,2205.359159038081
2014-07-22,619.823264465225,70.68914525843319,2210.134056615405
2014-07-23,619.772816773817,70.9141978276503,2214.916525345031
2014-07-24,602.87964552893,71.13988237951781,2219.706573520352
2014-07-25,601.578514319112,71.36620040314439,2224.504209441174
2014-07-26,594.702607247224,71.59315339030253,2229.3094414137304
2014-07-27,591.575444184687,71.82074283543149,2234.1222777506873
2014-07-28,587.493004967855,72.04897023564001,2238.9427267711353
2014-07-29,584.11239333723,72.27783709070826,2243.7707968006266
2014-07-30,562.914625073057,72.50734490309188,2248.606496171102
2014-07-31,581.975561952075,72.73749517792291,2253.449833220983
2014-08-01,596.506759205143,72.96828942301387,2258.300816295107
2014-08-02,589.757261542957,73.19972914885969,2263.159453744767
2014-08-03,586.753736703682,73.43181586864036,2268.0257539276813
2014-08-04,587.60833547633,73.66455109822373,2272.8997252080308
2014-08-05,581.881988603156,73.897936356168,2277.781375956438
2014-08-06,582.248371420222,74.1319731637248,2282.6707145499645
2014-08-07,586.046633547633,74.36666304484103,2287.5677493721296
2014-08-08,589.024412624196,74.60200752616211,2292.472488812902
2014-08-09,588.978521332554,74.83800813703442,2297.384941268713
2014-08-10,589.373502045587,75.0746664095077,2302.3051151424347
2014-08-11,573.441483927528,75.31198387833811,2307.2330188433993
2014-08-12,568.307520163647,75.54996208099054,2312.1686607874053
2014-08-13,548.370175336061,75.78860255764101,2317.1120493967096
2014-08-14,505.107499707773,76.02790685117958,2322.0631931000303
2014-08-15,500.323060132671,76.26787650721327,2327.022100332543
2014-08-16,521.7479628872,76.50851307406802,2331.988779535878
2014-08-17,497.764658971362,76.74981810279155,2336.9632391581627
2014-08-18,468.957918176505,76.99179314715573,2341.945487653978
2014-08-19,486.794350672122,77.23443976365984,2346.9355334843654
2014-08-20,515.120353886616,77.47775951153258,2351.9333851168376
2014-08-21,519.307852133255,77.72175395273459,2356.939051025398
2014-08-22,516.159368790181,77.96642465196129,2361.9525396905074
2014-08-23,497.12575949737,78.21177317664564,2366.9738595991043
2014-08-24,508.430741963764,78.45780109696022,2372.0030192446156
2014-08-25,501.610286674459,78.70450998581998,2377.0400271269227
2014-08-26,511.852321741672,78.95190141888519,2382.0848917524245
2014-08-27,510.162323787259,79.1999769745633,2387.1376216339577
2014-08-28,506.285151665693,79.4487382340124,2392.198225290877
2014-08-29,508.866571887785,79.69818678114268,2397.2667112490044
2014-08-30,501.275723261251,79.94832420262007,2402.343088040647
2014-08-31,478.511425482174,80.1991520878679,2407.4273642046046
2014-09-01,474.541489772063,80.45067202907043,2412.519548286159
2014-09-02,474.430670660433,80.70288562117409,2417.6196488370865
2014-09-03,473.95920338983,80.95579446189132,2422.7276744156534
2014-09-04,489.555201344243,81.20940015170224,2427.8436335866154
2014-09-05,478.749782875511,81.46370429385752,2432.967534921224
2014-09-06,480.64249181765,81.71870849438116,2438.099386997213
2014-09-07,478.36550087668,81.97441436207211,2443.239198398843
2014-09-08,468.975495908825,82.23082350850824,2448.386977716834
2014-09-09,473.51202717709,82.48793754804724,2453.5427335484246
2014-09-10,477.778417592051,82.74575809783066,2458.706474497347
2014-09-11,477.270682057276,83.00428677778515,2463.8782091738403
2014-09-12,473.997282291058,83.26352521062583,2469.05794619464
2014-09-13,477.960973991818,83.52347502185842,2474.245694182986
2014-09-14,475.648063997662,83.78413783978193,2479.441461768614
2014-09-15,472.655629748685,84.04551529549093,2484.645257587771
2014-09-16,464.177754529515,84.30760902287813,2489.857090283218
2014-09-17,456.339891291642,84.57042065863699,2495.076968504198
2014-09-18,426.880106954997,84.8339518422643,2500.3049009064976
2014-09-19,393.893890707189,85.09820421606236,2505.5408961523744
2014-09-20,411.041342781999,85.36317942514135,2510.78496291063
2014-09-21,400.404530683811,85.62887911742268,2516.0371098565497
2014-09-22,400.881622150789,85.89530494364062,2521.2973456719465
2014-09-23,438.491800993571,86.16245855734455,2526.5656790451417
2014-09-24,423.700091759205,86.43034161490255,2531.8421186709666
2014-09-25,409.537749853887,86.69895577550291,2537.1266732507793
2014-09-26,405.298251899474,86.9683027011569,2542.4193514924305
2014-09-27,400.599334599649,87.23838405670121,2547.7201621103172
2014-09-28,375.549989772063,87.50920150980062,2553.029113825324
2014-09-29,373.0645578609,87.78075673095005,2558.346215364867
2014-09-30,389.264040411455,88.05305139347713,2563.671475462899
2014-10-01,382.909365867914,88.32608717354498,2569.0049028598532
2014-10-02,372.525699006429,88.59986575015435,2574.3465063027065
2014-10-03,357.665713617767,88.87438880514577,2579.6962945449686
2014-10-04,328.826113091759,89.14965802320273,2585.054276346649
2014-10-05,322.826261542957,89.42567509185355,2590.420460474281
2014-10-06,326.803532729398,89.7024417014737,2595.794855700941
2014-10-07,333.570194915254,89.97995954528903,2601.177470806203
2014-10-08,354.407334307423,90.25823031937686,2606.5683145761936
2014-10-09,361.716424897721,90.5372557226699,2611.9673958035364
2014-10-10,358.890390810053,90.81703745695732,2617.3747232873993
2014-10-11,361.908376972531,91.0975772268881,2622.790305833479
2014-10-12,377.871243717124,91.3788767399731,2628.214152253983
2014-10-13,391.994208942139,91.66093770658723,2633.6462713676483
2014-10-14,400.880592054354,91.94376183997224,2639.086671999763
2014-10-15,394.625879894798,92.22735085623856,2644.5353629821234
2014-10-16,382.321476329632,92.51170647436857,2649.992353153052
2014-10-17,382.200789596727,92.79683041621817,2655.4576513574134
2014-10-18,391.293177089421,93.08272440651942,2660.931266446606
2014-10-19,388.684497954413,93.36939017288302,2666.413207278532
2014-10-20,381.190858562244,93.65682944580045,2671.903482717661
2014-10-21,385.204633541204,93.94504395864661,2677.402101634974
2014-10-22,380.778763296318,94.23403544768213,2682.9090729079744
2014-10-23,357.344793103448,94.52380565205537,2688.4244054207256
2014-10-24,357.48843395675,94.81435631380553,2693.948108063789
2014-10-25,345.811246639392,95.10568917786391,2699.4801897342913
2014-10-26,353.081956165985,95.3978059920572,2705.0206593358803
2014-10-27,350.015711864407,95.69070850710949,2710.569525778728
2014-10-28,354.653805084746,95.98439847664446,2716.1267979795502
2014-10-29,333.599350087668,96.27887765718803,2721.692484861605
2014-10-30,344.609382232613,96.57414780817027,2727.266595354655
2014-10-31,337.182912624196,96.87021069192795,2732.8491383950404
2014-11-01,324.371315020456,97.16706807370714,2738.4401229256005
2014-11-02,324.248566627703,97.46472172166517,2744.0395578957214
2014-11-03,325.361865575687,97.76317340687254,2749.647452261337
2014-11-04,329.657703974284,98.06242490331653,2755.2638149848885
2014-11-05,338.805765341905,98.36247798790176,2760.888655035382
2014-11-06,349.689911747516,98.6633344404542,2766.521981388336
2014-11-07,342.133288135593,98.96499604372198,2772.1638030258264
2014-11-08,345.716332554062,99.26746458337877,2777.81412893645
2014-11-09,363.610051724138,99.57074184802548,2783.472968115343
2014-11-10,365.502253945061,99.87482962919285,2789.140329564171
2014-11-11,367.825466978375,100.17972972134343,2794.816222291148
2014-11-12,422.591419637639,100.48544392187395,2800.5006553110147
2014-11-13,421.914471654004,100.79197403111772,2806.1936376450562
2014-11-14,398.388882817066,101.0993218523468,2811.895178321083
2014-11-15,377.993840736411,101.40748919177406,2817.6052863734453
2014-11-16,390.205823495032,101.71647785855592,2823.3239708430337
2014-11-17,387.501031560491,102.02628966479415,2829.051240777269
2014-11-18,373.864564582116,102.33692642553815,2834.7871052301084
2014-11-19,377.613398012858,102.64838995878752,2840.5315732620456
2014-11-20,356.181265341905,102.96068208549359,2846.284653940107
2014-11-21,350.748858854471,103.27380462956303,2852.0463563378494
2014-11-22,352.455514611338,103.58775941785802,2857.8166895353893
2014-11-23,367.773242255991,103.90254828020043,2863.5956626193356
