"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Joe Biden","Nikki Haley","Gavin Newsom","Robert F. Kennedy Jr.","Ron DeSantis","Vivek Ramaswamy","Chris Christie","Elizabeth Warren","Bernie Sanders","AOC","Other Democrat Politician","Other Republican Politician","Kanye","Michelle Obama","Hillary Clinton"
"09-02-2024 04:00","1725249602","0.5105","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0025","0.0015"
"09-02-2024 05:00","1725253202","0.5105","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0035","0.0015"
"09-02-2024 06:00","1725256802","0.5115","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0035","0.0015"
"09-02-2024 07:00","1725260402","0.5125","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0035","0.0015"
"09-02-2024 08:00","1725264002","0.5125","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0035","0.0015"
"09-02-2024 09:00","1725267602","0.5125","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0025","0.0015"
"09-02-2024 10:00","1725271202","0.5125","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-02-2024 11:00","1725274802","0.5125","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-02-2024 12:00","1725278402","0.512","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0025","0.0015"
"09-02-2024 13:00","1725282002","0.5115","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-02-2024 14:00","1725285602","0.5115","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 15:00","1725289202","0.5115","0.4725","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 16:00","1725292802","0.5115","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 17:00","1725296402","0.5135","0.473","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 18:00","1725300002","0.5145","0.473","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 19:00","1725303602","0.5155","0.4725","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 20:00","1725307202","0.5155","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 21:00","1725310801","0.5155","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 22:00","1725314402","0.5165","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-02-2024 23:00","1725318002","0.517","0.4705","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 00:00","1725321602","0.5175","0.4705","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 01:00","1725325202","0.5155","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 02:00","1725328802","0.5155","0.473","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 03:00","1725332402","0.5155","0.473","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 04:00","1725336002","0.5165","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 05:00","1725339602","0.5165","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 06:00","1725343202","0.5165","0.4725","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 07:00","1725346802","0.5145","0.4725","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 08:00","1725350402","0.5145","0.474","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 09:00","1725354002","0.5145","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 10:00","1725357602","0.515","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 11:00","1725361202","0.5145","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 12:00","1725364802","0.5145","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 13:00","1725368402","0.5145","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0035","0.0015"
"09-03-2024 14:00","1725372002","0.5135","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0035","0.0015"
"09-03-2024 15:00","1725375602","0.5135","0.4745","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0035","0.0015"
"09-03-2024 16:00","1725379202","0.5145","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0035","0.0015"
"09-03-2024 17:00","1725382802","0.5145","0.4745","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0035","0.0015"
"09-03-2024 18:00","1725386401","0.514","0.473","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 19:00","1725390002","0.5135","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 20:00","1725393602","0.5135","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 21:00","1725397202","0.5115","0.4745","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-03-2024 22:00","1725400802","0.512","0.4745","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-03-2024 23:00","1725404402","0.512","0.477","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 00:00","1725408002","0.5115","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 01:00","1725411602","0.5115","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 02:00","1725415202","0.5115","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 03:00","1725418802","0.5125","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 04:00","1725422402","0.5125","0.4755","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 05:00","1725426001","0.5135","0.4755","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 06:00","1725429602","0.5135","0.4755","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 07:00","1725433202","0.5125","0.4755","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-04-2024 08:00","1725436802","0.5115","0.4755","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 09:00","1725440402","0.5145","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 10:00","1725444002","0.5175","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 11:00","1725447602","0.5175","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 12:00","1725451202","0.5175","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 13:00","1725454802","0.5175","0.4715","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 14:00","1725458402","0.5185","0.4705","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 15:00","1725462002","0.5185","0.4705","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 16:00","1725465602","0.5185","0.4695","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 17:00","1725469202","0.5195","0.469","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 18:00","1725472802","0.5195","0.469","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 19:00","1725476402","0.5195","0.468","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 20:00","1725480002","0.5245","0.4655","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 21:00","1725483602","0.5275","0.4595","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 22:00","1725487202","0.5275","0.4585","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 23:00","1725490802","0.5285","0.4595","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 00:00","1725494402","0.5295","0.46","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 01:00","1725498002","0.5285","0.4595","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 02:00","1725501602","0.5285","0.4615","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 03:00","1725505202","0.5285","0.4615","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 04:00","1725508802","0.5275","0.4615","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 05:00","1725512402","0.5275","0.4605","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 06:00","1725516002","0.5285","0.461","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 07:00","1725519603","0.5285","0.4615","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 08:00","1725523202","0.5275","0.4615","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 09:00","1725526802","0.5285","0.4605","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 10:00","1725530402","0.5275","0.4605","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 11:00","1725534003","0.5275","0.4605","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 12:00","1725537602","0.5285","0.4605","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 13:00","1725541202","0.5285","0.4605","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 14:00","1725544803","0.5305","0.4605","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 15:00","1725548402","0.5305","0.459","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 16:00","1725552002","0.532","0.459","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 17:00","1725555602","0.5335","0.4575","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.003","0.0015"
"09-05-2024 18:00","1725559202","0.5335","0.457","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.003","0.0015"
"09-05-2024 19:00","1725562801","0.5325","0.456","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 20:00","1725566402","0.5265","0.4595","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 21:00","1725570002","0.5275","0.46","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 22:00","1725573602","0.527","0.458","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-05-2024 23:00","1725577202","0.527","0.458","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 00:00","1725580802","0.528","0.459","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 01:00","1725584402","0.5285","0.4585","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 02:00","1725588002","0.5285","0.4575","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 03:00","1725591602","0.5285","0.459","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 04:00","1725595202","0.5285","0.459","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 05:00","1725598802","0.529","0.46","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 06:00","1725602402","0.5285","0.46","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 07:00","1725606002","0.5285","0.4595","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 08:00","1725609602","0.5295","0.4595","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 09:00","1725613202","0.5295","0.4595","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 10:00","1725616802","0.5295","0.4595","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 11:00","1725620402","0.5295","0.4595","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 12:00","1725624002","0.5285","0.454","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 13:00","1725627602","0.5285","0.454","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 14:00","1725631202","0.5295","0.4545","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 15:00","1725634802","0.5325","0.4555","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 16:00","1725638401","0.5315","0.4545","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 17:00","1725642002","0.5185","0.4625","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 18:00","1725645602","0.5115","0.4685","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 19:00","1725649203","0.5055","0.4685","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 20:00","1725652802","0.5085","0.4675","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 21:00","1725656402","0.5075","0.4675","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 22:00","1725660002","0.508","0.4675","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 23:00","1725663602","0.5045","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 00:00","1725667202","0.5055","0.4775","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 01:00","1725670802","0.513","0.477","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 02:00","1725674402","0.5115","0.4695","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 03:00","1725678002","0.5085","0.4725","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 04:00","1725681602","0.5085","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 05:00","1725685202","0.5085","0.4735","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 06:00","1725688802","0.5095","0.4705","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 07:00","1725692402","0.5095","0.4705","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 08:00","1725696002","0.5095","0.472","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 09:00","1725699602","0.5085","0.4765","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 10:00","1725703202","0.5095","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 11:00","1725706802","0.5095","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 12:00","1725710402","0.5095","0.476","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 13:00","1725714002","0.5055","0.474","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 14:00","1725717602","0.5045","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 15:00","1725721202","0.506","0.4745","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 16:00","1725724802","0.5045","0.4755","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 17:00","1725728402","0.5065","0.475","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
