"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Joe Biden","Nikki Haley","Gavin Newsom","Robert F. Kennedy Jr.","Ron DeSantis","Vivek Ramaswamy","Chris Christie","Elizabeth Warren","Bernie Sanders","AOC","Other Democrat Politician","Other Republican Politician","Kanye","Michelle Obama","Hillary Clinton"
"05-30-2024 00:00","1717027203","0.565","0.01","0.365","0.0025","0.008","0.02","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.034","0.0005"
"05-31-2024 00:00","1717113603","0.535","0.01","0.39","0.0025","0.0065","0.022","0.0045","0.002","0.0005","0.0005","0.0005","0.0005","0.0045","0.0045","0.0005","0.034","0.0005"
"06-01-2024 00:00","1717200003","0.545","0.0125","0.385","0.0025","0.0075","0.0205","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0055","0.0005","0.0325","0.0005"
"06-02-2024 00:00","1717286403","0.535","0.0125","0.385","0.0025","0.011","0.0225","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0075","0.006","0.0005","0.037","0.0005"
"06-03-2024 00:00","1717372803","0.535","0.0135","0.375","0.0025","0.01","0.0205","0.004","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0065","0.0005","0.0405","0.0005"
"06-04-2024 00:00","1717459202","0.535","0.014","0.365","0.0025","0.0095","0.0205","0.0035","0.0015","0.0005","0.0005","0.0005","0.0005","0.005","0.006","0.0005","0.0405","0.0005"
"06-05-2024 00:00","1717545602","0.555","0.0145","0.375","0.0025","0.0055","0.02","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0045","0.0055","0.0005","0.035","0.0005"
"06-06-2024 00:00","1717632003","0.555","0.018","0.355","0.0025","0.013","0.0205","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.005","0.0005","0.0405","0.0005"
"06-07-2024 00:00","1717718402","0.545","0.0145","0.345","0.0025","0.0125","0.0195","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0055","0.0035","0.0005","0.0595","0.0005"
"06-08-2024 00:00","1717804802","0.555","0.0145","0.335","0.0025","0.0145","0.021","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0055","0.0055","0.0005","0.0565","0.0015"
"06-09-2024 00:00","1717891203","0.555","0.0145","0.335","0.0025","0.0105","0.0205","0.003","0.0005","0.0005","0.0005","0.0005","0.0005","0.006","0.0055","0.0005","0.0605","0.0015"
"06-10-2024 00:00","1717977604","0.555","0.0155","0.335","0.0025","0.0195","0.019","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0045","0.0005","0.0505","0.0015"
"06-11-2024 00:00","1718064002","0.565","0.0155","0.335","0.0025","0.019","0.0185","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0055","0.0035","0.0005","0.0525","0.0005"
"06-12-2024 00:00","1718150403","0.555","0.0135","0.34","0.0015","0.0175","0.018","0.0025","0.0005","0.0015","0.0005","0.0005","0.0015","0.0045","0.0035","0.0005","0.0455","0.0005"
"06-13-2024 00:00","1718236803","0.565","0.0115","0.345","0.0015","0.0175","0.017","0.0025","0.0005","0.0015","0.0005","0.0005","0.0015","0.0045","0.0035","0.0005","0.0465","0.0005"
"06-14-2024 00:00","1718323203","0.565","0.014","0.345","0.0015","0.019","0.0165","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0035","0.0005","0.0405","0.0015"
"06-15-2024 00:00","1718409604","0.565","0.014","0.335","0.0015","0.0205","0.0165","0.0015","0.0005","0.0015","0.0005","0.0005","0.0015","0.0075","0.0035","0.0005","0.0385","0.0015"
"06-16-2024 00:00","1718496004","0.565","0.0145","0.325","0.0015","0.0305","0.017","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0075","0.0035","0.0005","0.0385","0.0015"
"06-17-2024 00:00","1718582404","0.565","0.015","0.335","0.002","0.03","0.015","0.0015","0.0005","0.0015","0.0005","0.0005","0.0015","0.007","0.0035","0.0005","0.0355","0.0015"
"06-18-2024 00:00","1718668803","0.565","0.015","0.335","0.0025","0.0365","0.015","0.0025","0.0005","0.0015","0.0005","0.0005","0.0015","0.0075","0.0035","0.0005","0.034","0.0015"
"06-19-2024 00:00","1718755203","0.565","0.0145","0.335","0.0025","0.0275","0.015","0.0025","0.0005","0.0015","0.0005","0.0005","0.0015","0.0075","0.0035","0.0005","0.0325","0.0035"
"06-20-2024 00:00","1718841604","0.565","0.016","0.325","0.0025","0.035","0.0145","0.0025","0.0005","0.0015","0.0005","0.0005","0.0015","0.01","0.0035","0.0005","0.0315","0.003"
"06-21-2024 00:00","1718928003","0.565","0.0155","0.335","0.0025","0.029","0.0145","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0085","0.0035","0.0005","0.03","0.0035"
"06-22-2024 00:00","1719014402","0.565","0.0205","0.335","0.0025","0.0305","0.0145","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.011","0.0035","0.0005","0.0345","0.0035"
"06-23-2024 00:00","1719100803","0.575","0.0145","0.345","0.0035","0.0185","0.0125","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0035","0.0005","0.031","0.0025"
"06-24-2024 00:00","1719187203","0.575","0.0145","0.345","0.0035","0.0185","0.0115","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0035","0.0005","0.031","0.0025"
"06-25-2024 00:00","1719273603","0.585","0.014","0.345","0.003","0.0185","0.011","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.007","0.005","0.0005","0.0225","0.0025"
"06-26-2024 00:00","1719360003","0.595","0.013","0.335","0.0025","0.0195","0.0105","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0045","0.0005","0.021","0.0025"
"06-27-2024 00:00","1719446402","0.595","0.014","0.335","0.0025","0.0235","0.011","0.002","0.0015","0.0005","0.0005","0.0005","0.0005","0.0055","0.0045","0.0005","0.0215","0.003"
"06-28-2024 00:00","1719532803","0.605","0.011","0.325","0.0025","0.017","0.0135","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.006","0.0045","0.0005","0.0185","0.0025"
"06-29-2024 00:00","1719619202","0.625","0.0345","0.21","0.0015","0.0745","0.017","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.025","0.0035","0.0005","0.034","0.0025"
"06-30-2024 00:00","1719705602","0.625","0.0285","0.215","0.002","0.0425","0.0145","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0265","0.0035","0.0005","0.063","0.0015"
"07-01-2024 00:00","1719792002","0.615","0.0515","0.185","0.0025","0.0495","0.023","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.042","0.0035","0.0005","0.0485","0.004"
"07-02-2024 00:00","1719878403","0.66","0.0445","0.225","0.0025","0.032","0.017","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.037","0.004","0.0005","0.0355","0.0035"
"07-03-2024 00:00","1719964802","0.65","0.0965","0.165","0.0015","0.025","0.017","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.04","0.0055","0.0005","0.028","0.0025"
"07-04-2024 00:00","1720051203","0.615","0.155","0.125","0.0015","0.032","0.0205","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0465","0.0055","0.0005","0.028","0.003"
"07-05-2024 00:00","1720137602","0.605","0.201","0.085","0.0015","0.0195","0.0175","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.047","0.0045","0.0005","0.0425","0.004"
"07-06-2024 00:00","1720224002","0.605","0.1595","0.115","0.0015","0.026","0.0145","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.041","0.0045","0.0005","0.038","0.0045"
"07-07-2024 00:00","1720310402","0.625","0.1385","0.14","0.0015","0.02","0.0195","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.032","0.0055","0.0005","0.0345","0.0035"
"07-08-2024 00:00","1720396802","0.625","0.1305","0.145","0.0015","0.0185","0.0175","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0345","0.0035","0.0005","0.036","0.0045"
"07-09-2024 00:00","1720483202","0.605","0.0605","0.185","0.0015","0.0155","0.015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0265","0.0035","0.0005","0.0445","0.0045"
"07-10-2024 00:00","1720569603","0.625","0.0905","0.175","0.0015","0.019","0.016","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0275","0.0035","0.0005","0.0445","0.006"
"07-11-2024 00:00","1720656003","0.625","0.1545","0.1","0.0015","0.016","0.0155","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0535","0.0045","0.0005","0.0305","0.005"
"07-12-2024 00:00","1720742402","0.6","0.186","0.12","0.0015","0.015","0.017","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.043","0.004","0.0005","0.0365","0.0065"
"07-13-2024 00:00","1720828803","0.595","0.1455","0.155","0.0015","0.017","0.018","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0375","0.0035","0.0005","0.0355","0.016"
"07-14-2024 00:00","1720915202","0.675","0.086","0.15","0.0015","0.013","0.0185","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0275","0.0065","0.0005","0.034","0.01"
"07-15-2024 00:00","1721001603","0.695","0.056","0.175","0.0025","0.0105","0.0145","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0235","0.0085","0.0005","0.0265","0.0045"
"07-16-2024 00:00","1721088002","0.705","0.0615","0.175","0.0015","0.009","0.0135","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0185","0.005","0.0005","0.021","0.0035"
"07-17-2024 00:00","1721174401","0.685","0.0585","0.185","0.0015","0.008","0.012","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.016","0.0075","0.0005","0.022","0.0045"
"07-18-2024 00:00","1721260802","0.675","0.1345","0.115","0.0015","0.0095","0.0115","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.038","0.006","0.0005","0.0155","0.004"
"07-19-2024 00:00","1721347201","0.615","0.226","0.0445","0.0005","0.0115","0.01","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.081","0.0075","0.0005","0.0255","0.0045"
"07-20-2024 00:00","1721433601","0.645","0.1855","0.067","0.0005","0.0165","0.01","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.07","0.0105","0.0005","0.033","0.004"
"07-21-2024 00:00","1721520001","0.64","0.1825","0.0695","0.0005","0.0095","0.009","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.04","0.0095","0.0005","0.0215","0.025"
"07-22-2024 00:00","1721606401","0.63","0.2915","0.0005","0.0005","0.0075","0.008","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.052","0.0065","0.0005","0.025","0.0055"
"07-23-2024 00:00","1721692801","0.625","0.3235","0.0005","0.0005","0.0015","0.01","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0125","0.008","0.0005","0.0255","0.003"
"07-24-2024 00:00","1721779201","0.605","0.3705","0.0005","0.0005","0.0005","0.007","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.007","0.0005","0.0135","0.0025"
"07-25-2024 00:00","1721865601","0.625","0.3215","0.0005","0.0005","0.0015","0.0065","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0065","0.0005","0.045","0.0035"
"07-26-2024 00:00","1721952002","0.615","0.347","0.0005","0.0005","0.0015","0.0065","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0065","0.0055","0.0005","0.024","0.0025"
"07-27-2024 00:00","1722038402","0.585","0.3975","0.0005","0.0005","0.0005","0.0075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0055","0.0055","0.0005","0.0065","0.0015"
"07-28-2024 00:00","1722124802","0.575","0.394","0.0005","0.0005","0.0015","0.0085","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.005","0.006","0.0005","0.016","0.0045"
"07-29-2024 00:00","1722211202","0.585","0.393","0.0005","0.0005","0.004","0.0085","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0045","0.0045","0.0005","0.0075","0.004"
"07-30-2024 00:00","1722297601","0.595","0.38","0.0005","0.0005","0.0015","0.0085","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.0125","0.0045"
"07-31-2024 00:00","1722384002","0.585","0.3855","0.0005","0.0005","0.003","0.0075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035","0.0005","0.0135","0.0065"
"08-01-2024 00:00","1722470402","0.555","0.417","0.0005","0.0005","0.0015","0.0055","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0045","0.0005","0.013","0.0035"
"08-02-2024 00:00","1722556801","0.535","0.4415","0.0005","0.0005","0.0005","0.0075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.0095","0.0035"
"08-03-2024 00:00","1722643202","0.525","0.4395","0.0005","0.0005","0.0015","0.0085","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.003","0.0005","0.0135","0.0045"
"08-04-2024 00:00","1722729601","0.545","0.4315","0.0005","0.0005","0.0015","0.0065","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.0135","0.0045"
"08-05-2024 00:00","1722816001","0.515","0.446","0.0005","0.0005","0.0015","0.0065","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.0135","0.0045"
"08-06-2024 00:00","1722902401","0.535","0.437","0.0005","0.0005","0.0015","0.0075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0045","0.0035","0.0005","0.0195","0.0025"
"08-07-2024 00:00","1722988801","0.515","0.4585","0.0005","0.0015","0.0005","0.0055","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.017","0.0025"
"08-08-2024 00:00","1723075201","0.485","0.4915","0.0005","0.0015","0.0005","0.0045","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0045","0.0005","0.0115","0.0015"
"08-09-2024 00:00","1723161602","0.4915","0.4875","0.0005","0.0035","0.0005","0.0045","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0085","0.0015"
"08-10-2024 00:00","1723248002","0.476","0.4915","0.0005","0.0035","0.0005","0.0055","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0055","0.0005","0.0125","0.0015"
"08-11-2024 00:00","1723334401","0.453","0.515","0.0005","0.0045","0.0005","0.0055","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.003","0.0045","0.0005","0.014","0.0015"
"08-12-2024 00:00","1723420801","0.4555","0.5155","0.0005","0.0035","0.0005","0.0065","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.014","0.0015"
"08-13-2024 00:00","1723507202","0.4585","0.512","0.0005","0.0025","0.0005","0.005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0045","0.0005","0.0125","0.0025"
"08-14-2024 00:00","1723593602","0.4555","0.5245","0.0005","0.0025","0.0005","0.0045","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.008","0.0015"
"08-15-2024 00:00","1723680002","0.447","0.5335","0.0005","0.0015","0.0005","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0075","0.0015"
"08-16-2024 00:00","1723766402","0.443","0.539","0.0005","0.0025","0.0005","0.0045","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.005","0.0005","0.007","0.0015"
"08-17-2024 00:00","1723852802","0.4545","0.5225","0.0005","0.0025","0.0005","0.0045","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.008","0.0015"
"08-18-2024 00:00","1723939202","0.4865","0.4975","0.0005","0.003","0.0005","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0085","0.0005"
"08-19-2024 00:00","1724025602","0.4835","0.4935","0.0005","0.0025","0.0005","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.0115","0.0005"
"08-20-2024 00:00","1724112001","0.486","0.496","0.0005","0.0015","0.0005","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0065","0.0005"
"08-21-2024 00:00","1724198402","0.5025","0.481","0.0005","0.0025","0.0005","0.0025","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.005","0.0005"
"08-22-2024 00:00","1724284802","0.5215","0.468","0.0005","0.0025","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0045","0.0005"
"08-23-2024 00:00","1724371202","0.5175","0.4715","0.0005","0.0015","0.0005","0.003","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.004","0.0005"
"08-24-2024 00:00","1724457602","0.5015","0.484","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0035","0.0005"
"08-25-2024 00:00","1724544001","0.502","0.4865","0.0005","0.0025","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0005"
"08-26-2024 00:00","1724630402","0.4955","0.496","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0015","0.0005"
"08-27-2024 00:00","1724716801","0.4945","0.4945","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0015","0.0005"
"08-28-2024 00:00","1724803201","0.5035","0.4835","0.0005","0.0025","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0015","0.0005"
"08-29-2024 00:00","1724889602","0.503","0.484","0.0005","0.0035","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0005"
"08-30-2024 00:00","1724976002","0.498","0.483","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0005"
"08-31-2024 00:00","1725062402","0.4995","0.4855","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0035","0.0005"
"09-01-2024 00:00","1725148802","0.5025","0.4825","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0035","0.0015"
"09-02-2024 00:00","1725235202","0.5085","0.4775","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.004","0.0005","0.0025","0.0015"
"09-03-2024 00:00","1725321602","0.5175","0.4705","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-04-2024 00:00","1725408002","0.5115","0.4765","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0015"
"09-05-2024 00:00","1725494402","0.5295","0.46","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-06-2024 00:00","1725580802","0.528","0.459","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-07-2024 00:00","1725667202","0.5055","0.4775","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0015"
"09-08-2024 00:00","1725753602","0.5","0.4755","0.0005","0.0015","0.0005","0.002","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.0025","0.0015"
"09-09-2024 00:00","1725840001","0.513","0.464","0.0005","0.0015","0.0005","0.0035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0035","0.0005","0.0025","0.0015"
"09-10-2024 00:00","1725926402","0.5225","0.4605","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.005","0.0005","0.0025","0.0015"
"09-11-2024 00:00","1726012801","0.5195","0.464","0.0005","0.0015","0.0005","0.0025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0035","0.0055","0.0005","0.0025","0.0015"
"09-12-2024 00:00","1726099202","0.496","0.4945","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.005","0.0005","0.0025","0.0005"
"09-13-2024 00:00","1726185602","0.491","0.4985","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0005"
"09-14-2024 00:00","1726272002","0.491","0.5005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0005"
"09-15-2024 00:00","1726358402","0.4885","0.5035","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0025","0.0005","0.0025","0.0005"
"09-16-2024 00:00","1726444802","0.494","0.496","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0035","0.0005","0.0025","0.0005"
"09-17-2024 00:00","1726531202","0.4945","0.4925","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0055","0.0005","0.0025","0.0005"
"09-18-2024 00:00","1726617602","0.4805","0.5005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0055","0.0005","0.0025","0.0005"
"09-19-2024 00:00","1726704001","0.4675","0.5175","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.008","0.0005","0.0025","0.0005"
"09-20-2024 00:00","1726790402","0.4715","0.5125","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0075","0.0005","0.0025","0.0005"
"09-21-2024 00:00","1726876802","0.479","0.51","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0055","0.0005","0.0025","0.0005"
"09-22-2024 00:00","1726963202","0.4755","0.512","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0005"
"09-23-2024 00:00","1727049602","0.4695","0.52","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0005"
"09-24-2024 00:00","1727136002","0.4825","0.505","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0055","0.0005","0.0025","0.0005"
"09-25-2024 00:00","1727222402","0.481","0.503","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0055","0.0005","0.0025","0.0005"
"09-26-2024 00:00","1727308802","0.4885","0.5015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0025","0.0005"
"09-27-2024 00:00","1727395202","0.4895","0.502","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0015","0.0005"
"09-28-2024 00:00","1727481602","0.4855","0.5065","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0045","0.0005","0.0015","0.0005"
"09-29-2024 00:00","1727568003","0.4825","0.506","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0045","0.0005","0.0015","0.0005"
"09-30-2024 00:00","1727654403","0.4905","0.5025","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0035","0.0005","0.0015","0.0005"
"10-01-2024 00:00","1727740802","0.4885","0.4965","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0025","0.0045","0.0005","0.0015","0.0005"
"10-02-2024 00:00","1727827202","0.4825","0.4985","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0045","0.0005","0.0015","0.0005"
"10-03-2024 00:00","1727913602","0.4925","0.4945","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0035","0.0005","0.0015","0.0005"
"10-04-2024 00:00","1728000002","0.4965","0.4955","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0035","0.0005","0.0015","0.0005"
"10-05-2024 00:00","1728086402","0.4975","0.4925","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0035","0.0005","0.0015","0.0005"
"10-06-2024 00:00","1728172802","0.5015","0.4895","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.004","0.0005","0.0015","0.0005"
"10-07-2024 00:00","1728259202","0.5075","0.4835","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0045","0.0005","0.0015","0.0015"
"10-08-2024 00:00","1728345602","0.5395","0.4575","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0025","0.0005","0.0015","0.0005"
"10-09-2024 00:00","1728432002","0.529","0.4655","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0035","0.0005","0.0015","0.0015"
"10-10-2024 00:00","1728518402","0.5335","0.4605","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0035","0.0005","0.0015","0.0005"
"10-11-2024 00:00","1728604803","0.5545","0.4395","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0035","0.0005","0.0015","0.0005"
"10-12-2024 00:00","1728691202","0.5405","0.455","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0025","0.0005","0.0015","0.0005"
"10-13-2024 00:00","1728777603","0.5495","0.447","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0025","0.0005","0.0015","0.0005"
