time,cycle
2009-06-28,0.6904587886019776
2009-06-29,0.6935846821471603
2009-06-30,0.6966975702919754
2009-07-01,0.699797394666684
2009-07-02,0.7028840971465062
2009-07-03,0.7059576198527105
2009-07-04,0.7090179051536993
2009-07-05,0.7120648956660894
2009-07-06,0.7150985342557881
2009-07-07,0.7181187640390645
2009-07-08,0.7211255283836161
2009-07-09,0.7241187709096306
2009-07-10,0.7270984354908434
2009-07-11,0.7300644662555897
2009-07-12,0.7330168075878525
2009-07-13,0.7359554041283048
2009-07-14,0.7388802007753486
2009-07-15,0.7417911426861471
2009-07-16,0.7446881752776536
2009-07-17,0.7475712442276354
2009-07-18,0.7504402954756915
2009-07-19,0.7532952752242668
2009-07-20,0.7561361299396604
2009-07-21,0.7589628063530306
2009-07-22,0.7617752514613924
2009-07-23,0.7645734125286117
2009-07-24,0.7673572370863947
2009-07-25,0.7701266729352712
2009-07-26,0.7728816681455736
2009-07-27,0.7756221710584106
2009-07-28,0.7783481302866357
2009-07-29,0.7810594947158113
2009-07-30,0.7837562135051661
2009-07-31,0.7864382360885497
2009-08-01,0.7891055121753797
2009-08-02,0.7917579917515856
2009-08-03,0.7943956250805455
2009-08-04,0.7970183627040197
2009-08-05,0.799626155443078
2009-08-06,0.8022189543990211
2009-08-07,0.8047967109542984
2009-08-08,0.807359376773419
2009-08-09,0.8099069038038582
2009-08-10,0.8124392442769589
2009-08-11,0.8149563507088267
2009-08-12,0.8174581759012207
2009-08-13,0.8199446729424386
2009-08-14,0.8224157952081955
2009-08-15,0.8248714963624997
2009-08-16,0.8273117303585197
2009-08-17,0.8297364514394492
2009-08-18,0.832145614139364
2009-08-19,0.8345391732840755
2009-08-20,0.8369170839919766
2009-08-21,0.8392793016748845
2009-08-22,0.8416257820388756
2009-08-23,0.8439564810851171
2009-08-24,0.8462713551106914
2009-08-25,0.8485703607094156
2009-08-26,0.8508534547726555
2009-08-27,0.8531205944901344
2009-08-28,0.8553717373507349
2009-08-29,0.8576068411432968
2009-08-30,0.8598258639574082
2009-08-31,0.8620287641841914
2009-09-01,0.8642155005170835
2009-09-02,0.8663860319526105
2009-09-03,0.8685403177911563
2009-09-04,0.8706783176377254
2009-09-05,0.8727999914027015
2009-09-06,0.8749052993025983
2009-09-07,0.8769942018608055
2009-09-08,0.8790666599083292
2009-09-09,0.8811226345845266
2009-09-10,0.8831620873378343
2009-09-11,0.8851849799264916
2009-09-12,0.8871912744192568
2009-09-13,0.8891809331961195
2009-09-14,0.891153918949005
2009-09-15,0.8931101946824747
2009-09-16,0.895049723714419
2009-09-17,0.8969724696767462
2009-09-18,0.8988783965160632
2009-09-19,0.9007674684943522
2009-09-20,0.9026396501896411
2009-09-21,0.9044949064966672
2009-09-22,0.9063332026275355
2009-09-23,0.9081545041123711
2009-09-24,0.9099587767999655
2009-09-25,0.9117459868584175
2009-09-26,0.9135161007757665
2009-09-27,0.9152690853606219
2009-09-28,0.9170049077427849
2009-09-29,0.918723535373865
2009-09-30,0.9204249360278904
2009-10-01,0.9221090778019123
2009-10-02,0.9237759291166028
2009-10-03,0.9254254587168471
2009-10-04,0.9270576356723303
2009-10-05,0.9286724293781163
2009-10-06,0.9302698095552224
2009-10-07,0.9318497462511866
2009-10-08,0.9334122098406294
2009-10-09,0.9349571710258101
2009-10-10,0.9364846008371746
2009-10-11,0.9379944706338996
2009-10-12,0.9394867521044298
2009-10-13,0.9409614172670082
2009-10-14,0.9424184384702012
2009-10-15,0.9438577883934168
2009-10-16,0.945279440047417
2009-10-17,0.946683366774824
2009-10-18,0.9480695422506199
2009-10-19,0.9494379404826403
2009-10-20,0.9507885358120619
2009-10-21,0.9521213029138833
2009-10-22,0.9534362167974001
2009-10-23,0.9547332528066734
2009-10-24,0.9560123866209925
2009-10-25,0.9572735942553301
2009-10-26,0.9585168520607928
2009-10-27,0.9597421367250643
2009-10-28,0.9609494252728423
2009-10-29,0.96213869506627
2009-10-30,0.9633099238053596
2009-10-31,0.9644630895284112
2009-11-01,0.9655981706124243
2009-11-02,0.9667151457735034
2009-11-03,0.9678139940672568
2009-11-04,0.9688946948891898
2009-11-05,0.9699572279750904
2009-11-06,0.9710015734014102
2009-11-07,0.9720277115856372
2009-11-08,0.9730356232866629
2009-11-09,0.9740252896051439
2009-11-10,0.9749966919838555
2009-11-11,0.9759498122080403
2009-11-12,0.9768846324057492
2009-11-13,0.9778011350481767
2009-11-14,0.9786993029499896
2009-11-15,0.9795791192696495
2009-11-16,0.9804405675097281
2009-11-17,0.9812836315172171
2009-11-18,0.9821082954838304
2009-11-19,0.9829145439463011
2009-11-20,0.9837023617866714
2009-11-21,0.9844717342325757
2009-11-22,0.985222646857518
2009-11-23,0.9859550855811422
2009-11-24,0.986669036669496
2009-11-25,0.9873644867352889
2009-11-26,0.9880414227381425
2009-11-27,0.9886998319848359
2009-11-28,0.9893397021295429
2009-11-29,0.989961021174064
2009-11-30,0.9905637774680512
2009-12-01,0.9911479597092264
2009-12-02,0.9917135569435935
2009-12-03,0.9922605585656437
2009-12-04,0.9927889543185542
2009-12-05,0.9932987342943808
2009-12-06,0.9937898889342437
2009-12-07,0.9942624090285065
2009-12-08,0.9947162857169489
2009-12-09,0.9951515104889331
2009-12-10,0.9955680751835633
2009-12-11,0.9959659719898383
2009-12-12,0.9963451934467986
2009-12-13,0.9967057324436661
2009-12-14,0.997047582219977
2009-12-15,0.9973707363657092
2009-12-16,0.997675188821402
2009-12-17,0.9979609338782702
2009-12-18,0.9982279661783107
2009-12-19,0.998476280714403
2009-12-20,0.9987058728304035
2009-12-21,0.9989167382212324
2009-12-22,0.9991088729329546
2009-12-23,0.9992822733628538
2009-12-24,0.9994369362594999
2009-12-25,0.9995728587228105
2009-12-26,0.9996900382041045
2009-12-27,0.9997884725061504
2009-12-28,0.9998681597832078
2009-12-29,0.9999290985410608
2009-12-30,0.9999712876370476
2009-12-31,0.9999947262800807
2010-01-01,0.9999994140306623
2010-01-02,0.9999853508008925
2010-01-03,0.9999525368544706
2010-01-04,0.999900972806691
2010-01-05,0.9998306596244304
2010-01-06,0.9997415986261308
2010-01-07,0.9996337914817741
2010-01-08,0.9995072402128513
2010-01-09,0.999361947192324
2010-01-10,0.9991979151445805
2010-01-11,0.9990151471453841
2010-01-12,0.9988136466218162
2010-01-13,0.9985934173522112
2010-01-14,0.9983544634660864
2010-01-15,0.9980967894440639
2010-01-16,0.997820400117787
2010-01-17,0.9975253006698298
2010-01-18,0.9972114966335993
2010-01-19,0.9968789938932324
2010-01-20,0.996527798683485
2010-01-21,0.9961579175896154
2010-01-22,0.9957693575472609
2010-01-23,0.9953621258423074
2010-01-24,0.9949362301107532
2010-01-25,0.9944916783385653
2010-01-26,0.9940284788615302
2010-01-27,0.9935466403650974
2010-01-28,0.9930461718842163
2010-01-29,0.9925270828031669
2010-01-30,0.9919893828553843
2010-01-31,0.9914330821232753
2010-02-01,0.9908581910380304
2010-02-02,0.9902647203794271
2010-02-03,0.9896526812756289
2010-02-04,0.9890220852029754
2010-02-05,0.9883729439857682
2010-02-06,0.9877052697960487
2010-02-07,0.9870190751533698
2010-02-08,0.9863143729245615
2010-02-09,0.9855911763234888
2010-02-10,0.9848494989108052
2010-02-11,0.9840893545936973
2010-02-12,0.9833107576256247
2010-02-13,0.9825137226060524
2010-02-14,0.9816982644801772
2010-02-15,0.980864398538647
2010-02-16,0.9800121404172754
2010-02-17,0.9791415060967467
2010-02-18,0.9782525119023174
2010-02-19,0.9773451745035103
2010-02-20,0.9764195109138009
2010-02-21,0.9754755384902991
2010-02-22,0.9745132749334239
2010-02-23,0.9735327382865705
2010-02-24,0.9725339469357734
2010-02-25,0.9715169196093605
2010-02-26,0.9704816753776023
2010-02-27,0.9694282336523546
2010-02-28,0.9683566141866939
2010-03-01,0.9672668370745475
2010-03-02,0.9661589227503168
2010-03-03,0.9650328919884934
2010-03-04,0.9638887659032707
2010-03-05,0.9627265659481468
2010-03-06,0.9615463139155229
2010-03-07,0.9603480319362948
2010-03-08,0.9591317424794376
2010-03-09,0.9578974683515842
2010-03-10,0.9566452326965982
2010-03-11,0.9553750589951393
2010-03-12,0.9540869710642239
2010-03-13,0.9527809930567774
2010-03-14,0.9514571494611822
2010-03-15,0.9501154651008181
2010-03-16,0.9487559651335968
2010-03-17,0.9473786750514905
2010-03-18,0.9459836206800538
2010-03-19,0.9445708281779388
2010-03-20,0.9431403240364056
2010-03-21,0.941692135078825
2010-03-22,0.9402262884601755
2010-03-23,0.9387428116665346
2010-03-24,0.9372417325145627
2010-03-25,0.9357230791509817
2010-03-26,0.934186880052048
2010-03-27,0.9326331640230174
2010-03-28,0.9310619601976059
2010-03-29,0.9294732980374426
2010-03-30,0.9278672073315181
2010-03-31,0.9262437181956252
2010-04-01,0.9246028610717947
2010-04-02,0.9229446667277242
2010-04-03,0.9212691662562016
2010-04-04,0.9195763910745217
2010-04-05,0.9178663729238973
2010-04-06,0.9161391438688639
2010-04-07,0.9143947362966784
2010-04-08,0.9126331829167124
2010-04-09,0.9108545167598378
2010-04-10,0.9090587711778084
2010-04-11,0.9072459798426341
2010-04-12,0.9054161767459494
2010-04-13,0.9035693961983764
2010-04-14,0.9017056728288811
2010-04-15,0.8998250415841245
2010-04-16,0.8979275377278064
2010-04-17,0.8960131968400054
2010-04-18,0.894082054816511
2010-04-19,0.8921341478681504
2010-04-20,0.8901695125201099
2010-04-21,0.8881881856112499
2010-04-22,0.8861902042934141
2010-04-23,0.884175606030733
2010-04-24,0.8821444285989211
2010-04-25,0.8800967100845688
2010-04-26,0.8780324888844283
2010-04-27,0.8759518037046936
2010-04-28,0.8738546935602741
2010-04-29,0.8717411977740642
2010-04-30,0.869611355976205
2010-05-01,0.8674652081033416
2010-05-02,0.8653027943978743
2010-05-03,0.8631241554072036
2010-05-04,0.8609293319829705
2010-05-05,0.8587183652802899
2010-05-06,0.8564912967569793
2010-05-07,0.8542481681727816
2010-05-08,0.8519890215885809
2010-05-09,0.8497138993656156
2010-05-10,0.8474228441646826
2010-05-11,0.8451158989453383
2010-05-12,0.8427931069650925
2010-05-13,0.8404545117785974
2010-05-14,0.8381001572368313
2010-05-15,0.8357300874862755
2010-05-16,0.8333443469680879
2010-05-17,0.8309429804172677
2010-05-18,0.8285260328618186
2010-05-19,0.8260935496219031
2010-05-20,0.8236455763089935
2010-05-21,0.8211821588250161
2010-05-22,0.818703343361491
2010-05-23,0.8162091763986653
2010-05-24,0.8136997047046421
2010-05-25,0.8111749753345037
2010-05-26,0.8086350356294285
2010-05-27,0.8060799332158037
2010-05-28,0.8035097160043326
2010-05-29,0.800924432189136
2010-05-30,0.7983241302468482
2010-05-31,0.7957088589357085
2010-06-01,0.7930786672946466
2010-06-02,0.7904336046423631
2010-06-03,0.7877737205764049
2010-06-04,0.7850990649722355
2010-06-05,0.7824096879822983
2010-06-06,0.7797056400350781
2010-06-07,0.7769869718341549
2010-06-08,0.7742537343572522
2010-06-09,0.7715059788552825
2010-06-10,0.7687437568513853
2010-06-11,0.7659671201399615
2010-06-12,0.7631761207857021
2010-06-13,0.7603708111226116
2010-06-14,0.7575512437530278
2010-06-15,0.7547174715466333
2010-06-16,0.7518695476394663
2010-06-17,0.7490075254329237
2010-06-18,0.7461314585927588
2010-06-19,0.7432414010480761
2010-06-20,0.7403374069903197
2010-06-21,0.7374195308722568
2010-06-22,0.7344878274069574
2010-06-23,0.731542351566768
2010-06-24,0.72858315858228
2010-06-25,0.7256103039412958
2010-06-26,0.7226238433877868
2010-06-27,0.7196238329208492
2010-06-28,0.7166103287936533
2010-06-29,0.7135833875123886
2010-06-30,0.7105430658352052
2010-07-01,0.7074894207711483
2010-07-02,0.7044225095790901
2010-07-03,0.7013423897666562
2010-07-04,0.6982491190891458
2010-07-05,0.695142755548451
2010-07-06,0.6920233573919674
2010-07-07,0.6888909831115031
2010-07-08,0.685745691442181
2010-07-09,0.682587541361338
2010-07-10,0.6794165920874188
2010-07-11,0.6762329030788659
2010-07-12,0.6730365340330045
2010-07-13,0.6698275448849224
2010-07-14,0.6666059958063475
2010-07-15,0.6633719472045188
2010-07-16,0.6601254597210535
2010-07-17,0.6568665942308104
2010-07-18,0.653595411840748
2010-07-19,0.650311973888779
2010-07-20,0.64701634194262
2010-07-21,0.6437085777986371
2010-07-22,0.6403887434806874
2010-07-23,0.6370569012389549
2010-07-24,0.6337131135487848
2010-07-25,0.6303574431095111
2010-07-26,0.6269899528432813
2010-07-27,0.623610705893876
2010-07-28,0.6202197656255257
2010-07-29,0.616817195621722
2010-07-30,0.6134030596840253
2010-07-31,0.6099774218308697
2010-08-01,0.6065403462963599
2010-08-02,0.6030918975290701
2010-08-03,0.5996321401908331
2010-08-04,0.5961611391555288
2010-08-05,0.5926789595078675
2010-08-06,0.5891856665421699
2010-08-07,0.5856813257611417
2010-08-08,0.5821660028746469
2010-08-09,0.5786397637984744
2010-08-10,0.5751026746531028
2010-08-11,0.5715548017624595
2010-08-12,0.5679962116526787
2010-08-13,0.5644269710508525
2010-08-14,0.5608471468837807
2010-08-15,0.5572568062767151
2010-08-16,0.5536560165521016
2010-08-17,0.550044845228317
2010-08-18,0.5464233600184033
2010-08-19,0.542791628828799
2010-08-20,0.5391497197580633
2010-08-21,0.535497701095602
2010-08-22,0.5318356413203854
2010-08-23,0.5281636090996648
2010-08-24,0.5244816732876842
2010-08-25,0.5207899029243905
2010-08-26,0.5170883672341376
2010-08-27,0.5133771356243892
2010-08-28,0.5096562776844171
2010-08-29,0.5059258631839968
2010-08-30,0.5021859620720973
2010-08-31,0.49843664447557245
2010-09-01,0.494677980697844
2010-09-02,0.49091004121758397
2010-09-03,0.4871328966873929
2010-09-04,0.4833466179324751
2010-09-05,0.4795512759493107
2010-09-06,0.47574694190432437
2010-09-07,0.4719336871325513
2010-09-08,0.46811158313629786
2010-09-09,0.46428070158380336
2010-09-10,0.46044111430789464
2010-09-11,0.4565928933046394
2010-09-12,0.4527361107319964
2010-09-13,0.44887083890846224
2010-09-14,0.4449971503117154
2010-09-15,0.4411151175772572
2010-09-16,0.43722481349704984
2010-09-17,0.43332631101815183
2010-09-18,0.42941968324134855
2010-09-19,0.4255050034197841
2010-09-20,0.4215823449575858
2010-09-21,0.4176517814084885
2010-09-22,0.4137133864744554
2010-09-23,0.40976723400429566
2010-09-24,0.40581339799228017
2010-09-25,0.40185195257675366
2010-09-26,0.39788297203874523
2010-09-27,0.3939065308005738
2010-09-28,0.389922703424455
2010-09-29,0.3859315646111014
2010-09-30,0.38193318919832236
2010-10-01,0.3779276521596206
2010-10-02,0.37391502860278647
2010-10-03,0.36989539376848946
2010-10-04,0.36586882302886764
2010-10-05,0.3618353918861144
2010-10-06,0.35779517597106136
2010-10-07,0.35374825104176255
2010-10-08,0.34969469298207234
2010-10-09,0.3456345778002227
2010-10-10,0.3415679816273983
2010-10-11,0.3374949807163088
2010-10-12,0.3334156514397589
2010-10-13,0.32933007028921657
2010-10-14,0.3252383138733786
2010-10-15,0.3211404589167345
2010-10-16,0.31703658225812625
2010-10-17,0.31292676084931
2010-10-18,0.3088110717535113
2010-10-19,0.3046895921439808
2010-10-20,0.3005623993025469
2010-10-21,0.2964295706181669
2010-10-22,0.2922911835854756
2010-10-23,0.28814731580333247
2010-10-24,0.2839980449733668
2010-10-25,0.2798434488985191
2010-10-26,0.2756836054815849
2010-10-27,0.27151859272375195
2010-10-28,0.2673484887231385
2010-10-29,0.26317337167332855
2010-10-30,0.25899331986190566
2010-10-31,0.25480841166898527
2010-11-01,0.2506187255657445
2010-11-02,0.24642434011295133
2010-11-03,0.2422253339594914
2010-11-04,0.2380217858408919
2010-11-05,0.2338137745778476
2010-11-06,0.2296013790747413
2010-11-07,0.22538467831816453
2010-11-08,0.22116375137543667
2010-11-09,0.2169386773931223
2010-11-10,0.21270953559554706
2010-11-11,0.20847640528331216
2010-11-12,0.20423936583180782
2010-11-13,0.19999849668972328
2010-11-14,0.1957538773775595
2010-11-15,0.19150558748613647
2010-11-16,0.1872537066751011
2010-11-17,0.1829983146714337
2010-11-18,0.17873949126795285
2010-11-19,0.17447731632181931
2010-11-20,0.17021186975303856
2010-11-21,0.1659432315429623
2010-11-22,0.16167148173278906
2010-11-23,0.15739670042206166
2010-11-24,0.15311896776716785
2010-11-25,0.1488383639798356
2010-11-26,0.1445549693256295
2010-11-27,0.14026886412244555
2010-11-28,0.1359801287390053
2010-11-29,0.13168884359334881
2010-11-30,0.1273950891513267
2010-12-01,0.12309894592509169
2010-12-02,0.11880049447158736
2010-12-03,0.11449981539104015
2010-12-04,0.11019698932544622
2010-12-05,0.10589209695705987
2010-12-06,0.10158521900688063
2010-12-07,0.09727643623313961
2010-12-08,0.0929658294297853
2010-12-09,0.08865347942496854
2010-12-10,0.08433946707952691
2010-12-11,0.08002387328546899
2010-12-12,0.07570677896445574
2010-12-13,0.07138826506628583
2010-12-14,0.06706841256737596
2010-12-15,0.06274730246924291
2010-12-16,0.05842501579698473
2010-12-17,0.054101633597761364
2010-12-18,0.04977723693927498
2010-12-19,0.04545190690824987
2010-12-20,0.04112572460891243
2010-12-21,0.03679877116146859
2010-12-22,0.032471127700585425
2010-12-23,0.028142875373867976
2010-12-24,0.02381409534033814
2010-12-25,0.01948486876891283
2010-12-26,0.015155276836882
2010-12-27,0.010825400728386458
2010-12-28,0.006495321632895618
2010-12-29,0.0021651207436850957
2010-12-30,-0.0021651207436852947
2010-12-31,-0.006495321632895817
2011-01-01,-0.010825400728386657
2011-01-02,-0.0151552768368822
2011-01-03,-0.019484868768913033
2011-01-04,-0.02381409534033834
2011-01-05,-0.028142875373868177
2011-01-06,-0.03247112770058562
2011-01-07,-0.03679877116146879
2011-01-08,-0.04112572460891218
2011-01-09,-0.045451906908250066
2011-01-10,-0.04977723693927518
2011-01-11,-0.054101633597761566
2011-01-12,-0.05842501579698493
2011-01-13,-0.06274730246924312
2011-01-14,-0.06706841256737615
2011-01-15,-0.07138826506628602
2011-01-16,-0.07570677896445595
2011-01-17,-0.0800238732854692
2011-01-18,-0.08433946707952712
2011-01-19,-0.08865347942496875
2011-01-20,-0.0929658294297855
2011-01-21,-0.0972764362331398
2011-01-22,-0.10158521900688082
2011-01-23,-0.10589209695706008
2011-01-24,-0.11019698932544642
2011-01-25,-0.11449981539104034
2011-01-26,-0.11880049447158755
2011-01-27,-0.12309894592509144
2011-01-28,-0.12739508915132688
2011-01-29,-0.131688843593349
2011-01-30,-0.1359801287390055
2011-01-31,-0.14026886412244574
2011-02-01,-0.1445549693256297
2011-02-02,-0.14883836397983582
2011-02-03,-0.15311896776716805
2011-02-04,-0.15739670042206186
2011-02-05,-0.16167148173278925
2011-02-06,-0.1659432315429625
2011-02-07,-0.17021186975303876
2011-02-08,-0.1744773163218195
2011-02-09,-0.17873949126795305
2011-02-10,-0.1829983146714339
2011-02-11,-0.1872537066751013
2011-02-12,-0.19150558748613666
2011-02-13,-0.1957538773775597
2011-02-14,-0.19999849668972347
2011-02-15,-0.2042393658318076
2011-02-16,-0.20847640528331235
2011-02-17,-0.21270953559554726
2011-02-18,-0.2169386773931225
2011-02-19,-0.22116375137543687
2011-02-20,-0.22538467831816472
2011-02-21,-0.22960137907474149
2011-02-22,-0.2338137745778478
2011-02-23,-0.2380217858408921
2011-02-24,-0.24222533395949158
2011-02-25,-0.2464243401129515
2011-02-26,-0.2506187255657447
2011-02-27,-0.25480841166898544
2011-02-28,-0.2589933198619059
2011-03-01,-0.2631733716733287
2011-03-02,-0.2673484887231387
2011-03-03,-0.2715185927237521
2011-03-04,-0.27568360548158505
2011-03-05,-0.2798434488985193
2011-03-06,-0.28399804497336656
2011-03-07,-0.28814731580333264
2011-03-08,-0.2922911835854758
2011-03-09,-0.2964295706181671
2011-03-10,-0.3005623993025471
2011-03-11,-0.30468959214398095
2011-03-12,-0.30881107175351147
2011-03-13,-0.31292676084931015
2011-03-14,-0.3170365822581265
2011-03-15,-0.3211404589167347
2011-03-16,-0.32523831387337876
2011-03-17,-0.32933007028921674
2011-03-18,-0.33341565143975904
2011-03-19,-0.33749498071630896
2011-03-20,-0.3415679816273985
2011-03-21,-0.3456345778002229
2011-03-22,-0.3496946929820725
2011-03-23,-0.3537482510417628
2011-03-24,-0.35779517597106153
2011-03-25,-0.36183539188611413
2011-03-26,-0.3658688230288678
2011-03-27,-0.3698953937684897
2011-03-28,-0.37391502860278664
2011-03-29,-0.3779276521596208
2011-03-30,-0.38193318919832253
2011-03-31,-0.38593156461110156
2011-04-01,-0.3899227034244552
2011-04-02,-0.393906530800574
2011-04-03,-0.3978829720387454
2011-04-04,-0.4018519525767538
2011-04-05,-0.40581339799228033
2011-04-06,-0.4097672340042958
2011-04-07,-0.41371338647445555
2011-04-08,-0.4176517814084887
2011-04-09,-0.42158234495758595
2011-04-10,-0.42550500341978426
2011-04-11,-0.4294196832413487
2011-04-12,-0.433326311018152
2011-04-13,-0.43722481349705
2011-04-14,-0.44111511757725735
2011-04-15,-0.44499715031171555
2011-04-16,-0.4488708389084624
2011-04-17,-0.4527361107319966
2011-04-18,-0.4565928933046396
2011-04-19,-0.4604411143078948
2011-04-20,-0.4642807015838035
2011-04-21,-0.468111583136298
2011-04-22,-0.47193368713255146
2011-04-23,-0.47574694190432454
2011-04-24,-0.47955127594931085
2011-04-25,-0.48334661793247524
2011-04-26,-0.48713289668739307
2011-04-27,-0.4909100412175842
2011-04-28,-0.4946779806978442
2011-04-29,-0.4984366444755726
2011-04-30,-0.5021859620720974
2011-05-01,-0.5059258631839969
2011-05-02,-0.5096562776844173
2011-05-03,-0.5133771356243894
2011-05-04,-0.5170883672341378
2011-05-05,-0.5207899029243906
2011-05-06,-0.5244816732876844
2011-05-07,-0.5281636090996649
2011-05-08,-0.5318356413203856
2011-05-09,-0.5354977010956021
2011-05-10,-0.5391497197580635
2011-05-11,-0.5427916288287992
2011-05-12,-0.5464233600184035
2011-05-13,-0.5500448452283171
2011-05-14,-0.5536560165521017
2011-05-15,-0.5572568062767154
2011-05-16,-0.5608471468837808
2011-05-17,-0.5644269710508526
2011-05-18,-0.5679962116526788
2011-05-19,-0.5715548017624597
2011-05-20,-0.575102674653103
2011-05-21,-0.5786397637984746
